150,52,659,336
EncId,STime,Attacker,SwingType,AttackType,DamageType,Victim,Damage,DamageString,Critical,Special,DmgAdjust,DmgReduced,OverHeal
22763810,2015-04-30 07:22:29,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 07:10:28,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 06:35:59,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 06:34:06,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 06:28:43,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 05:47:55,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 05:34:38,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 04:28:14,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 04:19:03,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 02:19:12,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 00:22:30,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 00:06:41,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-29 23:15:27,YOU,2,Bloodletter,Piercing,Striking Dummy,613,613,T,None,,0,0
22763810,2015-04-30 07:40:11,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-30 06:28:05,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-30 04:52:35,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-30 04:26:58,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-30 04:15:35,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-30 04:07:59,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-30 01:02:59,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
22763810,2015-04-29 23:47:05,YOU,2,Bloodletter,Piercing,Striking Dummy,612,612,T,None,,0,0
